"yearmonth","district","people","field1","field2","field3","field4","field5","field6","field7","field8","field9"
"108 年 10 月","石門區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","石碇區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","石碇區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","汐止區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","汐止區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","坪林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","坪林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","林口區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","林口區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","板橋區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","板橋區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","金山區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"108 年 10 月","金山區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","泰山區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","泰山區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","烏來區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","烏來區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","貢寮區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","貢寮區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","淡水區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"108 年 10 月","淡水區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"108 年 10 月","深坑區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","深坑區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","新店區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"108 年 10 月","新店區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0"
"108 年 10 月","新莊區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0"
"108 年 10 月","新莊區","受傷人數","0.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","0.0"
"108 年 10 月","瑞芳區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","瑞芳區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","萬里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","萬里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","樹林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0"
"108 年 10 月","樹林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0"
"108 年 10 月","雙溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","雙溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","蘆洲區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","蘆洲區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 10 月","鶯歌區","死亡人數","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0"
"108 年 10 月","鶯歌區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","八里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"108 年 11 月","八里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","三芝區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","三芝區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","三重區","死亡人數","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0"
"108 年 11 月","三重區","受傷人數","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0"
"108 年 11 月","三峽區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"108 年 11 月","三峽區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","土城區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","土城區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","中和區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0"
"108 年 11 月","中和區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0"
"108 年 11 月","五股區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","五股區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","平溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","平溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","永和區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","永和區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","石門區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","石門區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","石碇區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","石碇區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","汐止區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0"
"108 年 11 月","汐止區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","坪林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","坪林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","林口區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","林口區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","板橋區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"108 年 11 月","板橋區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0"
"108 年 11 月","金山區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","金山區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","泰山區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"108 年 11 月","泰山區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","烏來區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","烏來區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","貢寮區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","貢寮區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","淡水區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0"
"108 年 11 月","淡水區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"108 年 11 月","深坑區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0"
"108 年 11 月","深坑區","受傷人數","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","新店區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"108 年 11 月","新店區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","新莊區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"108 年 11 月","新莊區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"108 年 11 月","瑞芳區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","瑞芳區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","萬里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","萬里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","樹林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","樹林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","雙溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","雙溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","蘆洲區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","蘆洲區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","鶯歌區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 11 月","鶯歌區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","八里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","八里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","三芝區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","三芝區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","三重區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","三重區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","三峽區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","三峽區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","土城區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","土城區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","中和區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"108 年 12 月","中和區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0"
"108 年 12 月","五股區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","五股區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","平溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","平溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","永和區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"108 年 12 月","永和區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","石門區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","石門區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","石碇區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","石碇區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","汐止區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","汐止區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","坪林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","坪林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","林口區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","林口區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","板橋區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"108 年 12 月","板橋區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"108 年 12 月","金山區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"108 年 12 月","金山區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","泰山區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"108 年 12 月","泰山區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","烏來區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"108 年 12 月","烏來區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","貢寮區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","貢寮區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","淡水區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","淡水區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","深坑區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","深坑區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","新店區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"108 年 12 月","新店區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","新莊區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0"
"108 年 12 月","新莊區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"108 年 12 月","瑞芳區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"108 年 12 月","瑞芳區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"108 年 12 月","萬里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","萬里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","樹林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","樹林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","雙溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","雙溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","蘆洲區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","蘆洲區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","鶯歌區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108 年 12 月","鶯歌區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","八里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"109 年 1 月","八里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","三芝區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","三芝區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","三重區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"109 年 1 月","三重區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","三峽區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","三峽區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","土城區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0"
"109 年 1 月","土城區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"109 年 1 月","中和區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"109 年 1 月","中和區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","五股區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","五股區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","平溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","平溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","永和區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","永和區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","石門區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","石門區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","石碇區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","石碇區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","汐止區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","汐止區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","坪林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","坪林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","林口區","死亡人數","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","林口區","受傷人數","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","板橋區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"109 年 1 月","板橋區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","金山區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","金山區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","泰山區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","泰山區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","烏來區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","烏來區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","貢寮區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","貢寮區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","淡水區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","淡水區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","深坑區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"109 年 1 月","深坑區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","新店區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0"
"109 年 1 月","新店區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"109 年 1 月","新莊區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","新莊區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","瑞芳區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","瑞芳區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","萬里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","萬里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","樹林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","樹林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","雙溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","雙溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","蘆洲區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"109 年 1 月","蘆洲區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 1 月","鶯歌區","死亡人數","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0"
"109 年 1 月","鶯歌區","受傷人數","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0"
"109 年 2 月","八里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 2 月","八里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 2 月","三芝區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 2 月","三芝區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109 年 2 月","三重區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
